506	-3239.18	2139.05	-1100.13
507	-3238.45	2139.31	-1099.15
508	-3237.69	2139.54	-1098.15
509	-3236.89	2139.75	-1097.14
510	-3236.06	2139.94	-1096.13
511	-3235.21	2140.11	-1095.1
512	-3234.33	2140.25	-1094.08
513	-3233.43	2140.38	-1093.05
514	-3232.5	2140.49	-1092.01
515	-3231.55	2140.57	-1090.98
516	-3230.57	2140.63	-1089.95
517	-3229.58	2140.66	-1088.92
518	-3228.56	2140.67	-1087.89
519	-3227.51	2140.65	-1086.87
520	-3226.44	2140.59	-1085.85
521	-3225.34	2140.5	-1084.84
522	-3224.22	2140.37	-1083.85
523	-3223.06	2140.21	-1082.86
524	-3221.88	2140	-1081.88
525	-3220.66	2139.74	-1080.92
526	-3219.42	2139.44	-1079.97
527	-3218.14	2139.1	-1079.04
528	-3216.83	2138.71	-1078.12
529	-3215.5	2138.28	-1077.22
530	-3214.14	2137.81	-1076.33
531	-3212.76	2137.3	-1075.46
532	-3211.37	2136.76	-1074.61
533	-3209.96	2136.19	-1073.77
534	-3208.54	2135.6	-1072.94
535	-3207.13	2135	-1072.13
536	-3205.72	2134.39	-1071.33
537	-3204.32	2133.78	-1070.54
538	-3202.94	2133.17	-1069.76
539	-3201.58	2132.59	-1068.99
540	-3200.25	2132.02	-1068.23
541	-3198.96	2131.49	-1067.48
542	-3197.72	2130.99	-1066.73
543	-3196.51	2130.53	-1065.98
544	-3195.36	2130.12	-1065.24
545	-3194.25	2129.76	-1064.49
546	-3193.2	2129.45	-1063.75
547	-3192.19	2129.19	-1063
548	-3191.24	2128.98	-1062.25
549	-3190.32	2128.83	-1061.5
550	-3189.45	2128.71	-1060.74
551	-3188.62	2128.64	-1059.98
552	-3187.81	2128.6	-1059.21
553	-3187.03	2128.59	-1058.44
554	-3186.27	2128.61	-1057.66
555	-3185.51	2128.63	-1056.88
556	-3184.76	2128.66	-1056.1
557	-3184.01	2128.7	-1055.31
558	-3183.25	2128.73	-1054.51
559	-3182.47	2128.76	-1053.71
560	-3181.69	2128.78	-1052.91
561	-3180.89	2128.8	-1052.09
562	-3180.08	2128.81	-1051.27
563	-3179.26	2128.82	-1050.44
564	-3178.42	2128.83	-1049.59
565	-3177.58	2128.86	-1048.72
566	-3176.73	2128.9	-1047.83
567	-3175.89	2128.97	-1046.92
568	-3175.05	2129.07	-1045.99
569	-3174.23	2129.21	-1045.02
570	-3173.42	2129.4	-1044.03
571	-3172.63	2129.64	-1043
572	-3171.87	2129.94	-1041.93
573	-3171.13	2130.3	-1040.83
574	-3170.42	2130.73	-1039.69
575	-3169.74	2131.23	-1038.51
576	-3169.09	2131.79	-1037.3
577	-3168.46	2132.41	-1036.05
578	-3167.85	2133.09	-1034.76
579	-3167.26	2133.83	-1033.43
580	-3166.67	2134.6	-1032.08
581	-3166.09	2135.4	-1030.69
582	-3165.49	2136.22	-1029.27
583	-3164.88	2137.05	-1027.83
584	-3164.25	2137.87	-1026.37
585	-3163.58	2138.69	-1024.89
586	-3162.87	2139.48	-1023.39
587	-3162.11	2140.24	-1021.87
588	-3161.31	2140.96	-1020.35
589	-3160.45	2141.64	-1018.82
590	-3159.55	2142.27	-1017.28
591	-3158.59	2142.85	-1015.74
592	-3157.58	2143.38	-1014.2
593	-3156.53	2143.87	-1012.66
594	-3155.43	2144.31	-1011.13
595	-3154.31	2144.71	-1009.6
596	-3153.15	2145.06	-1008.09
597	-3151.98	2145.39	-1006.59
598	-3150.8	2145.68	-1005.12
599	-3149.62	2145.95	-1003.66
600	-3148.44	2146.21	-1002.23
601	-3147.28	2146.45	-1000.83
602	-3146.14	2146.67	-999.464
603	-3145.03	2146.9	-998.13
604	-3143.96	2147.12	-996.834
605	-3142.93	2147.35	-995.578
606	-3141.94	2147.58	-994.363
607	-3141.01	2147.82	-993.193
608	-3140.13	2148.06	-992.067
609	-3139.31	2148.32	-990.987
610	-3138.54	2148.59	-989.952
611	-3137.83	2148.87	-988.963
612	-3137.18	2149.16	-988.018
613	-3136.58	2149.46	-987.118
614	-3136.04	2149.78	-986.259
615	-3135.55	2150.11	-985.441
616	-3135.11	2150.45	-984.662
617	-3134.72	2150.8	-983.919
618	-3134.38	2151.17	-983.21
619	-3134.08	2151.54	-982.533
620	-3133.82	2151.93	-981.885
621	-3133.59	2152.33	-981.264
622	-3133.4	2152.74	-980.666
623	-3133.24	2153.15	-980.091
624	-3133.11	2153.57	-979.534
625	-3132.99	2153.99	-978.995
626	-3132.88	2154.41	-978.471
627	-3132.79	2154.83	-977.96
628	-3132.7	2155.24	-977.46
629	-3132.6	2155.63	-976.969
630	-3132.5	2156.01	-976.487
631	-3132.38	2156.37	-976.01
632	-3132.24	2156.7	-975.538
633	-3132.08	2157.01	-975.07
634	-3131.88	2157.27	-974.605
635	-3131.65	2157.51	-974.142
636	-3131.38	2157.69	-973.68
637	-3131.06	2157.84	-973.22
638	-3130.69	2157.93	-972.76
639	-3130.28	2157.98	-972.3
640	-3129.82	2157.97	-971.841
641	-3129.3	2157.92	-971.383
642	-3128.74	2157.82	-970.925
643	-3128.14	2157.68	-970.468
644	-3127.51	2157.5	-970.012
645	-3126.85	2157.29	-969.556
646	-3126.18	2157.08	-969.099
647	-3125.51	2156.87	-968.639
648	-3124.85	2156.68	-968.175
649	-3124.23	2156.53	-967.702
650	-3123.66	2156.45	-967.217
651	-3123.16	2156.45	-966.714
652	-3122.74	2156.55	-966.188
653	-3122.42	2156.79	-965.632
654	-3122.2	2157.16	-965.039
655	-3122.08	2157.68	-964.404
656	-3122.07	2158.35	-963.72
657	-3122.15	2159.17	-962.984
658	-3122.32	2160.13	-962.193
659	-3122.55	2161.21	-961.347
660	-3122.83	2162.39	-960.447
661	-3123.13	2163.64	-959.496
662	-3123.43	2164.93	-958.498
663	-3123.7	2166.24	-957.457
664	-3123.92	2167.54	-956.378
665	-3124.07	2168.81	-955.266
666	-3124.15	2170.02	-954.124
667	-3124.13	2171.18	-952.954
